job_id,requested_number_of_processors,execution_time,starting_time,allocated_processors
17589,2,18,18545203,63 64
17590,2,85,18545203,65 66
17591,2,63,18545203,67 68
17592,1,62,18545203,69
17593,2,67,18545221,59 63
17594,1,3894,18545203,89
17595,1,2264,18545288,65
17596,1,1056,18545288,66
17597,1,1009,18545266,67
17598,1,815,18545266,68
17599,2,70,18545288,59 63
17600,2,219,18545358,59 63
17601,2,218,18545577,59 63
17602,1,14,18545265,69
17603,1,20,18545544,87
17604,1,86,18545221,64
17605,1,1922,18545670,88
17606,1,13,18545725,64
17607,1,948,18545738,64
17608,1,701,18545795,59
17609,1,582,18545795,63
17610,1,855,18546403,43
17611,1,36,18546405,60
17612,1,13,18546441,60
17613,1,11,18546454,60
17614,1,1030,18546555,61
17615,1,472,18545279,69
17616,1,970,18546275,67
17617,1,4589,18546848,87
17618,1,631,18546081,68
17619,1,974,18545751,69
17620,1,1284,18545564,87
17621,1,184,18547631,88
17622,1,3216,18546511,62
17623,4,229,18547178,59 60 63 64
17624,8,248,18547407,43 59 60 63 64 66 67 68
17625,16,248,18551437,43 59 60 61 62 63 64 65 66 67 68 69 71 87 88 89
17626,3,228,18546950,59 60 64
17627,32,320,18553814,43 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83
17628,48,331,18559229,9 10 11 12 13 14 15 16 19 20 21 22 23 24 25 43 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84
17629,1,209,18545307,64
17630,2,211,18546377,63 66
17631,2,217,18546496,59 60
17632,3,236,18546950,68 69 71
17633,2,226,18546588,63 66
17634,1,209,18545516,64
17635,4,237,18546713,59 60 64 68
17636,2,212,18546814,63 66
17637,8,33341,18559560,9 10 11 12 13 14 15 16
17638,8,32671,18563472,19 20 21 22 23 24 25 43
17639,1,29272,18567743,0
17640,2,28680,18573006,1 2
17641,2,15,18573481,3 4
17642,32,29,18573484,5 6 7 8 17 18 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77
17643,2,15,18573843,3 4
17644,32,52743,18573869,3 4 5 6 7 8 17 18 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75
17645,4,39487,18578011,35 36 37 38
17646,4,7194,18578679,39 40 41 42
17647,1,12848,18582071,46
17648,4,48,18582141,47 76 77 78
17649,1,42,18583092,47
17650,4,7,18584062,47 48 49 50
17651,4,28,18584438,47 48 49 50
17652,4,1209,18584606,47 48 49 50
17653,4,99,18584906,51 76 77 78
17654,1,27,18585194,51
17655,1,15,18586815,39
17656,1,13,18587016,39
17657,1,629,18587176,39
17658,1,770,18587176,40
17659,1,1226,18587237,41
17660,1,40,18587476,42
17661,1,77,18588139,39
17662,1,91,18588941,39
17663,1,68,18589359,39
17664,1,16,18589817,39
17665,1,868,18590542,39
17666,1,83,18590600,40
17667,1,1889,18591559,39
17668,1,117,18592581,40
17669,1,1423,18595467,9
17670,1,129,18596306,10
17671,1,946,18597228,0
17672,1,13,18597625,9
17673,1,828,18598971,0
17674,8,33120,18599510,9 10 11 12 13 14 15 16
17675,1,739,18600031,0
17676,12,27719,18600603,19 20 21 22 23 24 25 26 27 28 29 30
17677,16,47931,18600673,31 32 33 34 39 40 41 42 43 44 45 46 47 48 49 50
17678,2,10374,18605992,0 1
17679,1,4176,18616851,0
17680,2,13255,18618779,1 2
17681,2,47959,18618839,35 36
17682,1,12967,18621415,0
17683,1,1063,18621437,37
17684,1,774,18621439,38
17685,32,263,18644105,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 37
17686,16,263,18644121,38 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65
17687,48,361,18644490,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 37 38 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65
17688,8,33152,18645299,0 1 2 3 4 5 6 7
17689,8,32680,18645329,8 9 10 11 12 13 14 15
17690,8,32823,18645401,16 17 18 19 20 21 22 23
17691,9,23685,18649401,24 25 26 27 28 29 30 31 32
17692,9,53324,18649407,33 34 37 38 39 40 41 42 43
17693,4,29298,18650924,44 45 46 47
17694,1,16943,18651031,48
17695,4,38465,18656463,49 50 51 52
17696,4,47962,18658992,53 54 55 56
17697,1,559,18659700,57
17698,1,1727,18659740,58
17699,2,11977,18666833,35 36
17700,2,11945,18666972,57 58
17701,1,56,18670516,48
17702,1,326,18671592,48
17703,1,98,18671695,59
17704,1,2877,18671834,59
17705,1,12180,18672114,48
17706,1,794,18672261,60
17707,2,15,18676258,24 25
17708,1,14,18676259,26
17709,4,22,18676274,24 25 26 27
17710,3,18,18676282,28 29 30
17711,30,30,18676777,24 25 26 27 28 29 30 31 32 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
17712,6,12,18676994,24 25 26 27 28 29
17713,9,14,18676997,30 31 32 59 60 61 62 63 64
17714,8,23,18677005,65 66 67 68 69 70 71 72
17715,1,15,18677040,24
17716,2,12,18677041,25 26
17717,4,13,18677053,27 28 29 30
17718,1,653,18677099,24
17719,3,12,18677102,25 26 27
17720,9,13,18677114,28 29 30 31 32 59 60 61 62
17721,8,16,18677123,25 26 27 63 64 65 66 67
17722,6,12,18677130,28 29 30 31 32 59
17723,32,24,18677284,25 26 27 28 29 30 31 32 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82
17724,32,24,18677376,25 26 27 28 29 30 31 32 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82
17725,3,12,18677846,24 25 26
17726,6,17,18677855,27 28 29 30 31 32
17727,9,17,18677868,24 25 26 59 60 61 62 63 64
17728,2,15,18677884,27 28
17729,1,16,18677885,29
17730,4,13,18677887,24 25 26 30
17731,8,15,18677892,31 32 59 60 61 62 63 64
17732,2,281,18677938,24 25
17733,64,331,18679358,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 35 36 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85
17734,8,33611,18680615,0 1 2 3 4 5 6 7
17735,8,6563,18681772,8 9 10 11 12 13 14 15
17736,8,6579,18681901,16 17 18 19 20 21 22 23
17737,32,35916,18682010,24 25 26 27 28 29 30 31 32 35 36 44 45 46 47 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73
17738,32,9894,18688335,8 9 10 11 12 13 14 15 48 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96
17739,15,260,18694928,16 17 18 19 20 21 22 23 49 50 51 52 97 98 99
17740,15,8027,18698229,8 9 10 11 12 13 14 15 48 74 75 76 77 78 79
17741,15,8241,18695188,16 17 18 19 20 21 22 23 49 50 51 52 97 98 99
17742,15,7118,18698229,80 81 82 83 84 85 86 87 88 89 90 91 92 93 94
17743,8,13573,18702731,33 34 37 38 39 40 41 42
17744,8,13237,18705347,43 49 50 51 52 80 81 82
17745,16,21981,18705347,16 17 18 19 20 21 22 23 83 84 85 86 87 88 89 90
17746,4,29313,18703429,95 96 97 99
17747,1,1185,18703429,98
17748,15,6767,18709966,8 9 10 11 12 13 14 15 48 53 54 55 56 74 75
17749,1,17977,18717232,0
17750,1,14343,18720974,1
17751,80,232,18727328,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
17752,80,397,18727560,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
17753,8,238,18727481,82 83 84 85 86 87 88 89
17754,80,327,18728184,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
17755,96,360,18732742,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97
17756,64,1698,18733102,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65
17757,16,714,18730924,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
17758,4,666,18733102,66 67 68 69
17759,8,673,18733102,70 71 72 73 74 75 76 77
17760,48,850,18734800,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
17761,64,924,18735650,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
17762,3,657,18733102,78 79 80
17763,64,1538,18736574,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
17764,8,27337,18736043,64 65 66 67 68 69 70 71
17765,8,27866,18736046,72 73 74 75 76 77 78 79
17766,4,25332,18736264,80 81 82 83
17767,8,6618,18736933,84 85 86 87 88 89 90 91
17768,8,39580,18737294,92 93 94 95 96 97 98 99
17769,64,1537,18738112,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
17770,1,1073,18739649,0
17771,1,4748,18739822,1
17772,1,4635,18739833,2
17773,1,4696,18739912,3
17774,9,53326,18740243,4 5 6 7 8 9 10 11 12
17775,9,53344,18740246,13 14 15 16 17 18 19 20 21
17776,2,3825,18740279,22 23
17777,1,13351,18741531,0
17778,2,845,18741968,24 25
17779,1,2413,18743503,24
17780,1,2361,18743568,25
17781,1,2308,18743583,26
17782,1,3038,18743622,27
17783,1,2712,18746811,1
17784,1,4158,18747393,2
17785,1,4870,18747407,3
17786,1,4006,18747415,22
17787,1,72,18748191,23
17788,1,5285,18749215,23
17789,32,989,18749516,24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
17790,10,721,18750080,1 56 57 58 59 60 61 62 63 84
17791,10,1031,18750505,24 25 26 27 28 29 30 31 32 33
17792,2,112,18750219,85 86
17793,1,7189,18751304,1
17794,10,3,18751655,2 22 24 25 26 27 28 29 30 31
17795,4,19508,18755603,0 2 3 22
17796,10,834,18757951,23 24 25 26 27 28 29 30 31 32
17797,1,880,18759167,1
17798,1,3710,18759887,23
17799,1,3611,18759887,24
17800,1,3945,18759907,25
17801,1,7164,18760064,1
17802,10,1007,18760508,26 27 28 29 30 31 32 33 34 35
17803,1,175,18760858,36
17804,1,14390,18760878,37
17805,1,1048,18760879,38
17806,1,160,18760887,39
17807,1,12915,18761101,36
17808,1,3836,18761215,39
17809,10,909,18762018,26 27 28 29 30 31 32 33 34 35
17810,5,53339,18762550,38 40 41 42 43
17811,8,53337,18762686,44 45 46 47 48 49 50 51
17812,1,3836,18763574,24
17813,1,3574,18763674,23
17814,15,7488,18764003,25 26 27 28 29 30 31 32 33 34 35 52 53 54 55
17815,1,3844,18764054,56
17816,1,3656,18764092,57
17817,1,3831,18764096,58
17818,1,3834,18764113,59
17819,10,1008,18764377,60 61 62 63 64 65 66 67 68 69
17820,15,7503,18764406,70 71 72 73 74 75 76 77 78 79 80 81 82 83 84
17821,15,6543,18765385,39 60 61 62 63 64 65 66 67 68 69 85 86 87 88
17822,10,984,18767947,1 23 24 56 57 58 59 89 90 91
17823,8,39565,18768931,1 23 24 56 57 58 59 89
17824,32,6663,18771928,39 53 54 55 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87
17825,1,3748,18768931,90
17826,1,3679,18768931,91
17827,1,3676,18771491,25
17828,1,3804,18771491,26
17829,1,3818,18771491,27
17830,1,3785,18771491,28
17831,1,3743,18771491,29
17832,1,3815,18771491,30
17833,1,4068,18771491,31
17834,1,3776,18771491,32
17835,1,3674,18771491,33
17836,1,3688,18771491,34
17837,1,3680,18771491,35
17838,1,3884,18771491,52
17839,2,19,18771491,53 54
17840,70,14824,18793590,0 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 35 36 37 39 52 53 54 55 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90
17841,1,4271,18772832,88
17842,1,11102,18775111,91
17843,1,2046,18774732,36
17844,1,23,18774855,90
17845,1,3809,18775154,0
17846,1,3903,18775270,2
17847,1,3849,18775293,3
17848,1,3856,18775295,22
17849,1,3775,18775332,25
17850,1,3757,18775399,26
17851,1,4489,18775454,27
17852,1,3735,18775474,28
17853,38,14214,18808414,0 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 35 36 37 91 92 93
17854,38,43066,18815283,1 23 24 39 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85
17855,8,13231,18776040,29 30 31 32 33 34 35 37
17856,1,3829,18776596,52
17857,20,1292,18778591,36 39 53 54 55 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74
17858,50,1568,18780425,0 2 3 22 25 26 27 28 36 39 52 53 54 55 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 92 93 94 95 96 97
17859,10,1833,18781993,0 2 3 22 25 26 27 28 36 39
17860,1,4015,18778934,98
17861,1,3861,18779116,99
17862,1,3898,18781993,53
17863,1,15,18781993,54
17864,1,3808,18781993,52
17865,1,6333,18782964,92
17866,1,6334,18783025,93
17867,1,6337,18783077,94
17868,1,6344,18783079,95
17869,1,6342,18783080,96
17870,1,6331,18786748,91
17871,1,6344,18786999,97
17872,1,1068,18787246,98
17873,1,6342,18787528,99
17874,15,6869,18808414,76 77 78 79 80 81 82 83 84 85 86 87 88 90 99
17875,32,6885,18822628,0 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34
17876,1,3997,18821098,38
17877,1,3948,18821121,40
17878,1,4020,18821159,41
17879,1,3906,18821159,42
17880,1,3945,18821162,43
17881,1,4770,18821164,44
17882,1,3981,18821181,45
17883,1,4169,18821217,46
17884,1,3933,18821219,47
17885,1,4063,18821220,48
17886,1,3917,18821238,49
17887,1,3875,18821279,50
17888,1,4274,18821280,51
17889,1,4187,18822130,86
17890,1,4793,18822210,87
17891,1,14,18822250,88
17892,8,35946,18822319,88 89 90 94 95 96 97 98
17893,8,35928,18825095,35 36 37 38 91 92 93 99
17894,9,53373,18825934,40 41 42 43 44 45 46 47 48
17895,9,53325,18829513,0 2 3 4 5 6 7 8 9
17896,32,4,18858265,10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 49 50 51 86 87 88 89 90 94
17897,5,3,18858349,1 23 24 39 52
17898,32,5,18858349,53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84
17899,1,3967,18825155,49
17900,1,3902,18825154,50
17901,1,3913,18825554,51
17902,1,3944,18826317,86
17903,8,26647,18858354,1 23 24 39 53 54 55 56
17904,1,3912,18827003,87
17905,1,3850,18829122,49
17906,1,3800,18829056,50
17907,1,3,18829467,51
17908,2,69,18824004,35 36
17909,8,3144,18829513,10 11 12 13 14 15 16 17
17910,10,3198,18829513,18 19 20 21 22 25 26 27 28 29
17911,1,14358,18829470,51
17912,1,11977,18829679,30
17913,2,47944,18858265,95 96
17914,2,67,18829513,30 31
17915,2,65,18829513,32 33
17916,1,21,18829513,34
17917,1,1734,18829679,31
17918,2,19,18829580,30 31
17919,2,67,18829578,32 33
17920,1,1705,18830185,34
17921,2,66,18829599,30 31
17922,2,14,18829665,30 31
17923,2,66,18829645,32 33
17924,3,462,18829723,32 33 34
17925,1,15,18829534,34
17926,1,85,18829638,34
17927,2,63,18830185,32 33
17928,2,67,18830268,32 33
17929,1,14,18830373,32
17930,2,64,18830570,32 33
17931,4,1983,18830915,32 33 86 87
17932,4,3576,18832711,18 19 20 21
17933,4,3573,18832711,22 25 26 27
17934,4,2040,18832793,28 29 31 34
17935,4,1978,18832657,10 11 12 13
17936,4,1927,18832657,14 15 16 17
17937,4,3590,18832898,32 33 50 86
17938,1,21,18831413,31
17939,2,64,18831890,31 34
17940,4,95,18834694,14 15 16 17
17941,4,1896,18834931,28 29 31 34
17942,4,1881,18836287,18 19 20 21
17943,4,113,18834635,10 11 12 13
17944,4,110,18834584,14 15 16 17
17945,4,98,18834833,28 29 31 34
17946,4,110,18836284,22 25 26 27
17947,3,62,18832711,28 29 31
17948,8,2935,18834789,10 11 12 13 14 15 16 17
17949,4,43768,18858269,10 11 12 13
17950,2,76,18831954,31 34
17951,2,63,18832232,31 34
17952,2,65,18832472,31 34
17953,2,66,18832608,31 34
17954,2,20,18832773,28 29
17955,2,68,18832972,49 87
17956,2,16,18833393,49 87
17957,2,65,18834273,49 87
17958,1,52,18835554,49
17959,2,153,18835777,49 87
17960,1,3846,18835930,49
17961,1,4149,18835930,87
17962,1,3958,18836394,22
17963,1,3905,18836394,25
17964,1,3945,18836394,26
17965,1,3943,18836394,27
17966,1,4060,18836488,32
17967,1,4152,18836488,33
17968,1,3823,18836488,50
17969,3,16,18836827,28 29 31
17970,2,174,18836827,34 86
17971,2,84,18836998,28 29
17972,2,155,18836843,28 29
17973,1,5998,18836998,31
17974,1,5242,18837050,34
17975,1,57,18837095,28
17976,2,65,18837176,28 29
17977,2,68,18837356,28 29
17978,2,63,18837697,28 29
17979,2,84,18837787,10 11
17980,2,64,18838258,10 11
17981,1,22257,18858265,97
17982,2,63,18839259,10 11
17983,1,13,18839577,10
17984,2,70,18839799,10 11
17985,2,63,18839939,10 11
17986,2,16,18841083,10 11
17987,10,1724,18841108,10 11 12 13 14 15 16 17 18 19
17988,2,69,18841242,20 21
17989,1,10566,18841348,20
17990,1,10565,18841374,21
17991,1,10580,18841383,22
17992,1,10568,18841384,25
17993,1,10570,18841391,26
17994,2,65,18841563,27 28
17995,1,3583,18841662,27
17996,1,373,18841662,28
17997,2,64,18841784,29 30
17998,2,139,18841801,32 33
17999,1,157,18841844,49
18000,1,35998,18858265,98
18001,2,64,18842180,28 29
18002,1,386,18842263,28
18003,2,68,18842741,28 29
18004,1,7144,18842822,28
18005,2,64,18842865,10 11
18006,2,65,18843103,10 11
18007,2,65,18843284,10 11
18008,2,62,18843401,10 11
18009,2,64,18843703,10 11
18010,2,66,18843965,10 11
18011,2,72,18844306,10 11
18012,2,11,18844504,10 11
18013,2,65,18844666,10 11
18014,32,6910,18858354,31 32 33 34 49 50 52 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
18015,2,64,18845991,10 11
18016,2,64,18846169,10 11
18017,2,67,18846528,10 11
18018,2,63,18846768,10 11
18019,2,132,18847016,10 11
18020,1,4073,18847265,10
18021,1,3819,18847368,11
18022,1,3941,18847428,12
18023,1,3945,18847485,13
18024,1,3902,18847608,14
18025,1,4028,18847668,15
18026,1,3854,18847698,16
18027,1,3870,18847805,17
18028,1,4080,18847838,18
18029,1,3874,18847928,19
18030,1,4000,18847962,27
18031,1,3873,18848030,29
18032,1,3951,18848150,30
18033,2,143,18848213,31 32
18034,1,4015,18848273,33
18035,1,3937,18848387,31
18036,1,3867,18848390,32
18037,4,1860,18848410,34 49 50 51
18038,4,1863,18850270,28 34 49 50
18039,4,1862,18851338,10 11 51 87
18040,2,153,18848514,86 87
18041,1,3580,18849531,86
18042,2,69,18850432,51 87
18043,15,14358,18858269,14 15 16 17 18 19 20 21 22 25 26 27 28 29 30
18044,2,54,18850917,51 87
18045,15,14366,18861023,35 36 37 38 82 83 84 85 86 87 88 89 90 91 92
18046,15,7583,18865264,57 58 59 60 61 62 63 64 65 66 67 68 69 70 71
18047,2,115,18851173,51 87
18048,2,226,18851456,12 13
18049,2,69,18852177,12 13
18050,1,3,18858269,31
18051,2,417,18853268,10 11
18052,1,50983,18858354,94
18053,5,3,18865264,31 32 33 34 72
18054,5,3,18858269,32 33 34 49 50
18055,8,35931,18865264,49 50 51 52 73 74 75 76
18056,1,6340,18858269,51
18057,10,1125,18856481,10 11 12 13 14 15 16 17 18 19
18058,1,6344,18861269,93
18059,1,6334,18861307,99
18060,1,6335,18865267,31
18061,1,6340,18865267,32
18062,1,6332,18865264,77
18063,1,6335,18865264,78
18064,1,6335,18865264,79
18065,1,13787,18865264,80
18066,1,10583,18865264,81
18067,1,10582,18865267,33
18068,10,1748,18872627,14 15 16 17 18 19 20 21 22 25
18069,1,2,18865399,34
18070,10,134,18872627,26 27 28 29 30 31 32 34 72 77
18071,10,3201,18872847,57 58 59 60 61 62 63 64 65 66
18072,10,1636,18872761,26 27 28 29 30 31 32 34 72 77
18073,2,1036,18868397,34 72
18074,10,1007,18874375,14 15 16 17 18 19 20 21 22 25
18075,10,1647,18874397,26 27 28 29 30 31 32 34 67 68
18076,10,1642,18875382,14 15 16 17 18 19 20 21 22 25
18077,64,30,18882775,14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92
18078,4,40490,18906556,0 1 2 3
18079,2,108,18907546,4 5
18080,8,39854,18908865,4 5 6 7 8 9 10 11
18081,2,14363,18908990,12 13
18082,1,15,18909669,14
18083,64,1696,18910105,14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77
18084,1,14308,18910244,78
18085,1,53978,18910376,79
18086,4,15,18911108,80 81 82 83
18087,10,1649,18911163,80 81 82 83 84 85 86 87 88 89
18088,10,355,18912673,14 15 16 17 18 19 20 21 22 23
18089,70,21450,18913305,14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 80 81 82 83 84 85
18090,64,1696,18934755,14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77
18091,70,4780,18938266,12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82
18092,70,3313,18948719,4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73
18093,10,351,18915208,86 87 88 89 90 91 92 93 94 95
18094,1,854,18915890,86
18095,12,1710,18916965,86 87 88 89 90 91 92 93 94 95 96 97
18096,10,3187,18918675,86 87 88 89 90 91 92 93 94 95
18097,1,502,18917274,98
18098,2,21,18917776,98 99
18099,1,10576,18917797,98
18100,10,6434,18921862,86 87 88 89 90 91 92 93 94 95
18101,1,10574,18917876,99
18102,2,659,18918675,96 97
18103,1,10570,18919334,96
18104,1,10567,18919334,97
18105,1,10573,18923353,12
18106,1,10572,18923353,13
18107,1,11354,18924552,78
18108,1,11382,18928373,98
18109,4,24,18928296,86 87 88 89
18110,3,712,18928296,90 91 92
18111,1,10586,18928450,99
18112,1,10580,18928296,93
18113,4,897,18928320,86 87 88 89
18114,1,10593,18928296,94
18115,1,10635,18928296,95
18116,4,154,18929904,90 91 92 96
18117,4,1347,18929217,86 87 88 89
18118,4,1889,18930058,90 91 92 96
18119,4,1890,18930564,86 87 88 89
18120,4,1900,18934249,12 13 92 97
18121,4,1895,18931947,90 91 92 96
18122,4,1945,18932454,86 87 88 89
18123,4,10,18938931,92 93 94 95
18124,1,10629,18936149,97
18125,1,10586,18933842,96
18126,4,3511,18934755,80 81 82 83
18127,38,41837,18952032,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37
